Recipient Egypt Ethiopia Kazakhstan Russia Azerbaijan Armenia Iran Bosnia-Herzegovina Ukraine Kyrgyzstan Tajikistan Belarus Georgia Jordan Poland Israel India Moldova Hungary Latvia Lithuania Estonia Lebanon Albania Uzbekistan Bangladesh Nepal IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
4412 421.330555 445.078022 13.409176 69.376161 3.857153 30.497876 16.674184 16.347925 19.973272 5.951367 20.578501 11.030312 15.476828 10.151475 9.045938 28.413141 35.562788 3.940373 2.090528 4.675677 5.931943 10.905776 1.943622 7.908049 10.02528 5.675662 2.857123 261.952484 195.947636 458.532443 881.934576 134.203605 428.560866 183.809461 173.01963 945.777426 1909.10463 262.255299 181.611109
FG43 1240.08481 790.570517 30.474041 227.416622 18.258353 99.037706 48.448444 54.997191 80.296573 16.914914 64.238696 28.504475 45.278791 37.667112 27.212549 104.260671 75.999141 11.89693 4.971041 18.769929 19.986886 31.659892 9.227019 23.734443 32.620652 12.194675 5.811511 756.586963 457.49369 77.538613 61.560368 338.551968 48.738407 420.028612 427.45653 73.292789 121.476973 855.840398 446.318978
FG94 1314.20934 750.939302 26.438823 215.711158 14.991725 99.233963 50.643938 44.130548 58.638001 14.60006 54.049824 27.872089 45.65841 31.048461 24.941328 103.289405 77.004071 14.013851 5.102072 16.6622 19.822326 41.055047 9.133973 23.553576 30.752487 10.505208 6.577952 710.639139 444.03982 94.247632 91.141827 315.523707 66.762847 406.530738 391.58732 100.760335 207.743849 862.182527 423.678984
FG126 1426.85656 904.935182 30.470108 181.465863 15.759037 92.902061 49.244779 46.272242 67.746454 13.156211 48.085196 22.38084 40.884139 25.866141 22.948703 97.685232 58.786115 12.81542 7.543671 14.085238 18.647249 29.145681 8.627173 23.587882 32.414626 10.537565 6.921002 774.339386 378.699955 158.408098 117.599937 270.24228 100.151897 315.602139 313.116464 133.440548 163.420943 849.294203 361.331635
S160 832.615056 430.711239 37.909905 242.861327 19.342406 81.859521 40.542749 50.085176 74.525432 18.932052 80.58939 31.419268 46.385155 20.503782 35.766267 83.346924 115.711087 17.329362 7.556457 21.952209 24.976638 47.222481 7.792733 23.73211 34.067456 14.401496 11.86985 785.224698 651.339723 67.806289 51.864243 451.54931 46.782294 557.095799 564.817337 57.834109 103.680557 865.075423 588.340544
S182 1315.09988 796.328938 31.159069 187.202888 16.441044 87.903667 48.766818 48.220578 68.237097 11.818134 57.765186 27.938464 42.841034 25.995683 21.607135 107.653455 82.153923 13.24689 5.515623 18.044702 16.386394 33.076311 12.115508 21.128086 33.889389 12.764933 6.107605 736.022338 466.319012 91.411166 86.960039 336.671895 61.353647 392.906112 419.087801 108.419632 197.246137 776.605773 423.005871
S207 914.063737 686.252511 34.04844 178.078911 22.223502 77.629958 33.485294 54.353349 58.027125 17.338608 62.584586 23.753823 39.264603 21.168667 21.731486 87.683785 112.224397 12.538111 5.667893 13.411991 19.539777 28.141077 6.368668 21.069796 39.289215 12.427423 9.00621 637.76889 712.644351 100.567607 92.373838 422.73711 76.952362 529.978127 512.481353 102.749563 189.620991 702.752659 553.418067
S257 843.356939 586.823173 24.267888 152.216574 14.501932 64.927758 33.417755 33.765603 44.603537 16.347273 52.808775 19.119096 29.414077 22.815038 20.197586 61.95603 101.922364 11.242828 8.73101 11.474775 14.080025 26.754415 6.470963 14.739886 27.8196 13.676724 8.514315 526.098482 471.163393 186.96549 285.019154 401.182526 166.439851 471.649292 482.707401 287.602926 626.440529 595.60171 478.581175
S374 1111.12783 675.696514 34.283998 186.674746 18.933532 88.855029 44.525555 42.260221 55.099377 15.549234 67.725531 25.128086 31.6699 25.272605 21.819902 98.501511 87.570042 14.099939 7.179254 14.418402 14.041552 29.880078 5.239474 19.369112 30.24156 11.890676 10.317043 653.049538 499.97486 111.44242 124.61746 370.514464 83.872273 453.434643 483.793298 132.947367 312.646895 738.959536 492.79441
S390 1093.26412 746.605042 29.31527 196.959711 16.023306 92.937364 35.472828 43.938424 58.13985 11.281218 53.410209 21.299347 35.551327 21.189701 22.358241 87.056534 80.650254 15.637998 3.887105 19.017733 14.308256 37.326427 7.522505 23.536048 36.647554 9.068042 9.416497 706.204236 441.171077 181.362729 166.837726 313.412463 141.24617 382.207742 368.414605 211.324346 303.889231 790.122691 417.40394
S488 918.325273 594.4366 30.168946 184.408121 16.123703 78.840177 39.482267 36.494387 64.446862 11.370811 58.745963 25.022822 35.06865 17.486906 21.464399 76.486072 83.410304 11.775614 6.559635 13.848871 17.937743 33.246869 6.963258 19.514979 38.561564 12.61022 10.098702 654.642174 519.874209 146.996004 205.423557 360.300716 126.081425 434.740848 446.376463 210.496113 448.029671 776.574752 452.982199
GS000035021-ASM 727.76036 279.907103 41.50907 259.385323 18.666651 89.876445 33.089186 87.664131 149.861744 20.047306 72.436069 56.381158 49.591181 16.667736 54.541217 74.934394 74.928821 30.997186 13.12017 52.907743 52.013827 81.293499 7.534146 126.35881 36.232355 9.600395 8.636563 1315.34654 440.778802 59.502685 32.291665 339.366516 29.803894 346.094278 345.25523 37.341457 48.214581 1307.72142 417.758225
GS000035147-ASM 695.903654 288.035854 46.144317 248.880564 17.576299 85.167616 35.628371 120.027132 148.776738 21.307061 63.03537 78.781825 42.055901 16.146369 75.845124 76.768393 81.798639 39.901125 25.24989 52.282854 56.829177 94.690694 10.037387 82.625915 48.113016 10.713937 6.308422 1289.87917 452.456418 58.213076 37.433084 313.53689 30.855237 328.505002 353.6398 43.408259 51.528663 1302.92499 414.405631
GS000035434-ASM 745.026065 306.716313 46.065106 248.424356 17.157541 92.566003 31.418657 99.912901 176.421733 16.886257 64.2071 61.342319 46.260394 16.783901 65.06964 70.5718 73.73009 31.977369 15.838322 41.202014 51.156745 89.123266 9.959206 115.055478 42.762603 11.887815 8.978287 1287.70074 441.030399 55.726853 33.793866 313.997633 32.013344 347.437814 358.552233 38.685222 49.461785 1275.30415 415.21253
GS000013745-ASM 850.017842 383.09586 38.810886 312.346021 18.509626 101.518415 37.478904 70.710911 92.488591 19.315431 74.124273 37.296814 63.744466 21.571961 33.329029 87.678321 96.29495 20.635296 8.767935 26.679758 33.680477 58.544638 11.071607 29.69904 41.81756 13.323316 8.576924 946.405559 543.512793 57.103382 37.623716 387.144781 34.558042 463.358807 463.52662 44.552941 58.59925 1084.33172 533.571396
GS000013746-ASM 902.165455 407.446679 33.493244 294.867769 20.817152 124.427137 38.557332 57.107837 87.061379 23.917337 76.89715 34.188735 59.687433 28.831058 36.74019 89.963543 88.894507 17.403392 15.552808 22.210487 21.932442 51.683336 9.947802 25.545553 44.449048 13.247045 7.583187 978.9276 516.158651 60.807556 37.627591 373.627859 36.717723 426.942458 455.878545 41.796489 61.838287 1081.30788 539.168191
GS000013749-ASM 889.609697 432.933632 33.959234 273.895812 22.20534 206.940741 35.953949 63.758565 97.588323 19.761885 66.189114 32.48547 57.951407 24.230598 34.470133 88.246663 94.847812 22.751234 9.223761 22.788686 21.228364 40.573176 8.554457 33.178021 34.508003 15.753999 7.902841 941.019222 539.069799 58.075056 38.712722 385.748066 35.384145 441.645963 469.575279 42.029455 64.189868 1024.47105 514.006305
GS000013750-ASM 899.85404 437.173885 37.166323 283.180832 24.829543 188.543458 35.746448 61.556114 73.734827 20.121285 71.449758 31.814282 54.90925 17.871452 29.931631 89.887336 92.164165 21.007602 8.417256 27.058855 21.795399 50.195335 9.076492 31.002383 43.516046 12.084902 9.460581 964.491152 532.708086 63.494667 40.192548 366.514073 35.819007 459.01181 446.360725 44.408138 67.050973 1031.60989 510.207311
GS000013751-ASM 909.390742 429.033764 41.269176 270.750333 17.8256 188.169467 36.718148 63.065668 85.850417 21.664394 72.167344 34.007243 63.760954 28.226997 32.941128 82.767348 85.24004 12.841814 9.882941 24.149247 22.694083 50.107051 8.822287 36.082966 41.716928 12.181035 8.736985 940.549256 542.867531 61.679876 40.03366 386.624628 34.245357 430.276599 457.927773 43.1647 66.617505 1042.72063 508.646252
GS000035124-ASM 910.462209 382.839959 40.313787 294.189371 19.225128 99.257511 37.40788 67.438002 82.865337 18.677104 69.642426 35.120317 57.968525 20.84261 34.024375 101.713341 91.372821 19.696883 9.331948 28.710279 27.167668 51.753671 6.061296 31.48952 45.901525 14.269281 9.068841 978.92418 540.308303 61.862507 35.526248 393.497581 32.579722 429.397476 467.809077 42.210222 59.612353 1069.58752 527.291066
GS000035125-ASM 887.959003 422.848768 34.029067 295.859912 19.193724 132.628128 40.041718 69.061656 92.025181 21.853259 76.888598 40.22059 64.140168 19.724195 38.594977 94.775284 95.252376 20.117609 8.272768 24.441299 22.638325 45.672986 9.320066 29.809678 41.250266 11.148458 10.538108 949.62723 549.408393 56.337988 39.760824 388.530251 32.828338 436.630732 444.250599 41.555934 61.314621 1058.10242 518.764358
GS000035126-ASM 861.595789 394.993633 37.513372 319.061103 21.946048 98.117024 38.366028 66.901662 94.21929 20.042208 68.029598 35.599295 82.06266 22.527471 30.898115 93.796311 99.406391 24.823155 11.514347 25.637724 28.303305 58.202497 9.402672 34.268947 47.898979 16.540199 7.470957 948.278888 519.077059 58.027 34.51341 396.302089 32.61516 441.833277 451.356847 39.801841 55.762634 1095.60721 523.103674
GS000035173-ASM 882.333437 424.505358 38.820512 281.312021 19.799626 123.735771 44.774786 60.749768 85.570165 17.540478 78.97696 33.887025 68.892863 22.109737 37.639636 90.236262 90.828914 19.256335 11.514358 28.875297 25.898732 45.864364 10.178698 31.080184 42.365963 14.360627 7.124951 978.03143 518.237988 58.941782 38.671477 362.665454 33.977898 431.586149 473.134902 44.87684 66.845821 1091.53734 508.67793
GS000013741-ASM 780.989667 356.544269 59.928392 285.684217 9.607386 85.892314 34.179274 68.84671 106.884396 34.90375 93.997101 42.765152 57.243503 20.273103 33.171385 77.217039 106.053784 15.66735 9.072229 27.020253 22.781595 58.805283 9.4397 26.970504 59.830408 14.697227 12.89635 903.409499 581.521728 61.95439 41.025321 462.658659 35.679371 487.511324 500.585234 45.841746 71.333386 971.990814 570.544063
GS000013742-ASM 761.241241 346.637041 42.751784 350.561048 10.496075 89.485555 44.089623 60.482311 87.504811 26.295097 87.556235 36.209876 55.294343 22.859988 41.090764 81.056723 97.868792 23.397552 9.764497 32.047778 31.771733 66.989304 5.920736 33.740991 50.897748 13.384659 11.197834 924.704887 587.588594 55.388141 36.235545 430.361557 31.195511 474.874805 486.86193 40.723464 56.87489 1028.77611 571.238286
HG03006 282.455642 155.367883 39.713913 130.957136 8.822638 39.49843 16.151184 33.933016 42.070518 36.409025 67.878767 16.832009 19.729952 5.554927 18.701452 27.905313 201.145583 11.515595 3.163012 13.751837 13.603717 22.522365 3.307611 10.548231 41.321649 40.841183 25.045277 401.95779 881.018354 50.993072 38.907547 1027.93101 34.026187 1004.98955 1043.18376 41.864525 46.946773 390.126637 954.724804
HG03007 287.082509 155.295348 44.072004 130.465665 8.331618 40.138014 16.859981 29.971148 41.435267 32.046047 75.450602 17.384977 19.825892 8.39335 15.213767 26.249916 205.275507 8.422362 3.357842 9.933167 14.693945 25.625873 4.033285 11.309129 42.545578 37.217287 24.466152 379.488634 842.164259 52.95296 39.580539 1054.99762 35.574426 1037.60221 1014.97438 42.673768 47.509591 391.749624 971.053617
HG03009 284.172991 149.785328 42.235655 125.986404 8.299376 33.192672 18.064523 27.863337 40.721124 33.09716 63.313358 21.551056 17.366056 9.30765 15.21108 25.365637 212.72215 8.292224 7.511431 11.997351 14.708389 25.63525 3.827253 15.557469 42.082352 30.983903 24.65668 414.704256 875.751939 48.020798 36.397943 1143.42133 33.822695 972.966594 962.850601 40.652477 42.318235 417.96251 943.040629
HG03012 269.460455 143.995574 35.576618 121.897182 6.776277 33.780544 18.497439 31.451479 40.87281 34.721939 72.755494 14.867694 16.807586 6.107053 13.19279 30.43176 200.122085 5.860144 3.118983 13.005969 12.902398 26.845995 3.97112 11.036788 47.522598 31.370634 20.639644 392.825072 868.346007 46.280236 37.699531 1184.29787 33.016141 960.078391 980.408743 37.991507 43.82837 397.206791 995.850163
HG03585 277.298486 152.219899 46.901651 128.532238 8.88768 36.048444 27.228543 33.72622 42.314022 37.766373 74.485049 13.900642 22.099928 6.717894 19.888424 33.430863 201.270236 10.003513 6.175708 12.085402 12.893715 21.90593 3.742911 9.324839 35.728719 47.560916 18.358792 393.813241 870.504476 54.304325 37.960822 1197.70468 33.531623 938.156279 973.026547 41.897697 45.177965 397.977729 920.865438
HG03589 274.863535 149.672514 42.518407 125.130677 6.687523 33.228402 22.647154 33.587797 34.507884 33.877064 75.029072 18.372036 21.926863 7.019991 18.357175 27.400952 212.947089 5.729566 2.549705 13.760063 13.543522 24.195807 3.708282 11.223887 48.038494 32.195027 24.110963 381.260427 834.469382 46.345204 35.706656 1211.76852 31.239082 955.453859 996.51253 40.260414 47.719863 388.072127 959.78033
HG03593 277.053204 151.129343 41.402888 130.982983 8.323977 38.933761 21.667125 34.798288 46.506727 36.740738 70.592381 14.188916 20.127566 7.288602 19.551049 26.8929 214.364613 8.66963 5.876327 11.041121 12.060274 34.013853 4.428473 12.406352 49.562501 31.308836 17.716824 374.506676 831.692008 49.782824 39.837029 1176.12433 33.84989 955.105838 989.005726 41.738614 45.325088 408.71007 952.110511
HG03594 280.145644 149.892861 57.580674 128.60093 7.489094 34.045079 18.909078 30.278214 51.478892 43.187368 76.345441 20.020723 23.069547 4.938198 13.24199 31.039636 204.863081 7.944413 3.030132 15.317115 11.119107 31.880276 4.06396 10.597721 47.165166 39.821153 18.603555 387.29539 878.125114 50.838349 40.22837 1158.03154 35.441329 957.506923 940.242643 43.483495 45.281306 396.583749 947.690602
HG03595 271.951499 155.586089 50.780914 128.184061 11.097532 35.260196 21.096117 28.040834 48.983053 37.793789 87.421624 18.71931 21.913722 6.42262 17.016071 31.807871 216.899473 6.943152 4.82935 14.379435 10.902745 34.005222 3.560576 13.503288 42.005307 34.975454 22.770305 398.742164 845.321761 50.189572 36.675642 1183.70158 33.693652 932.258321 956.008537 40.757026 45.481084 397.470741 948.268172
HG03598 265.917203 148.370933 37.824088 120.854851 10.402688 37.278327 17.902424 38.819857 42.911589 46.326595 66.809197 14.73392 21.893127 6.170604 21.541519 24.866852 201.609739 8.821646 4.192803 14.445297 12.953942 32.582485 3.351124 12.905412 53.280322 60.544861 25.258858 387.678288 861.259298 48.80654 37.825434 1225.74104 33.393306 919.689986 954.997574 40.284687 45.375706 401.50376 936.291989
HG03600 252.483223 133.094654 28.055344 114.558674 10.103118 31.406587 20.274985 30.60337 41.813221 20.303097 56.698185 17.062232 17.162652 4.576928 14.493102 23.84368 219.424026 10.746029 3.987113 12.347359 11.141787 21.484015 2.867597 9.940911 30.486136 32.259116 18.125037 336.387359 867.468021 45.344333 34.495674 1171.81228 30.612347 1010.21904 1096.48139 37.182041 44.119108 337.348454 1044.60563
HG03603 280.774854 147.660255 47.169669 119.793695 9.546747 34.927088 18.038782 33.733196 40.236907 38.066696 71.186004 13.461218 20.460831 6.407956 13.978405 27.88329 211.588318 7.735278 5.664244 12.183931 13.703894 23.159221 4.563941 10.424971 44.253188 40.097196 22.997403 374.392955 875.082254 52.800073 38.70278 1140.14614 33.884526 978.250767 994.866865 42.50769 44.721345 404.688736 945.676547
HG03604 276.153112 148.029881 43.413979 127.816775 8.669003 44.435924 18.412073 33.037165 44.30183 36.24641 66.564987 18.771219 21.341577 5.239458 18.683748 32.609221 208.47288 9.277184 4.634563 14.409803 12.025165 31.977537 4.863442 10.604847 44.031744 35.922793 23.159356 400.092812 868.865743 49.985862 37.724756 1112.6236 32.165685 968.906578 971.714435 41.293864 44.700459 402.837707 971.400677
HG03607 280.443498 149.015984 53.508241 126.611848 7.146561 33.542959 21.572966 31.798352 42.875434 42.616937 74.866776 17.234866 20.232182 4.902008 20.468118 32.329875 221.213212 6.299223 3.90416 13.988856 13.161068 26.515718 3.964392 13.844734 45.567636 36.179456 20.276444 395.706891 829.399277 48.734082 37.15497 1083.40651 33.29731 954.709292 1017.84342 40.382531 47.645167 395.158787 997.898126
HG03611 293.066566 157.201186 45.007576 127.296998 11.054892 38.599356 19.90383 38.732619 45.436183 43.093721 73.885596 21.687764 22.976093 5.757522 15.96839 30.505056 203.446759 7.875298 5.060965 19.935639 14.852142 30.43998 3.268638 10.407054 47.002295 38.432934 23.944175 409.690534 831.785633 53.665754 38.746828 1147.14132 36.100764 960.306719 984.393748 43.986937 46.138759 401.569352 897.052284
HG03615 288.78781 149.88317 43.400452 123.556139 8.068104 29.408561 23.793252 30.309962 39.719406 42.913185 74.421903 17.439715 23.215016 8.42141 15.916139 32.072075 213.721705 6.328183 4.724467 11.309787 13.08661 26.82697 3.7366 9.644631 42.696088 43.670882 24.554505 394.068125 881.36215 51.358081 37.64147 1157.24682 33.696769 936.430496 972.048251 40.283567 45.735644 404.974947 938.94483
HG03616 275.560608 147.985268 47.937956 119.443442 9.341469 44.90725 18.80669 34.488546 42.01408 43.550649 85.470688 18.350504 21.589828 6.650762 22.200252 27.765993 215.727393 9.368548 3.607663 13.898013 14.137629 27.206441 4.744593 11.592877 40.595601 31.73758 25.677286 381.73263 848.912476 48.710357 35.735916 1178.60126 31.717657 948.817829 984.306437 40.698632 44.797492 413.869213 923.160372
HG03793 281.948819 139.554011 41.974467 118.984909 9.568313 32.164756 19.348778 29.40566 47.788675 33.638127 73.81118 18.020867 23.207424 7.9869 15.453969 21.621527 232.35032 7.154146 4.960303 10.656827 12.57162 25.526027 7.321807 9.732138 39.348092 41.197256 17.950397 401.41409 866.687415 48.459097 35.092067 1036.43388 32.836806 970.342267 1058.81609 39.79128 42.551727 412.817847 976.927972
