Recipient Egypt Ethiopia Western_Asia Russian_Caucasus Caucasus Iran South_Eastern_Europe Eastern_Europe Levant South_Asia IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
2246 751.355661 360.555179 191.627849 257.799259 152.992103 46.36798 104.709712 244.360522 123.234382 139.022181 809.94557 679.784327 58.74407 41.061901 479.33925 37.170591 565.258385 578.952927 46.802556 72.533342 872.822868 630.977259
2273 1318.43495 801.018855 138.881802 212.579563 147.425928 59.414125 88.489897 192.063286 157.89641 94.93179 721.301099 466.602048 82.937025 75.709231 315.688865 50.934763 387.141112 396.700265 80.68347 169.684647 844.274688 442.624046
2274 1063.33211 742.723161 133.02558 195.070881 155.383438 46.151395 82.748149 161.120492 132.371318 112.606966 669.700755 508.231371 114.609693 117.559648 374.770788 78.066934 451.676874 508.85427 122.073099 246.352425 738.667038 490.321475
2305 1396.57046 819.963719 134.163907 218.184392 161.073705 62.354085 86.574461 183.8543 145.045085 83.426698 713.695075 468.611141 83.204167 66.963311 301.403832 51.775384 380.820538 407.519446 84.575351 146.979451 834.584468 414.074884
2504 1065.59848 794.158377 135.774398 183.496843 136.357914 53.209508 73.624338 169.591286 126.399747 112.13782 652.133161 500.143541 130.477239 158.195134 364.711995 93.323849 422.050438 459.030872 158.21928 318.468917 694.900051 443.414674
2553 1167.81655 752.804247 133.557007 191.037418 143.42704 61.889519 79.575308 181.440355 137.41085 102.744017 709.791032 468.262563 124.304331 118.718327 334.192316 83.814178 409.965497 473.697392 123.850952 248.909573 758.00054 440.208851
2618 1452.58063 836.473376 136.941708 199.746987 146.745617 53.118687 83.113102 182.504569 160.951074 86.105439 726.716156 423.824585 89.989086 66.065731 311.588432 50.027909 372.841202 395.052518 75.421714 165.507502 813.397913 416.703935
2622 1203.96471 774.619326 122.631118 183.57058 147.052462 54.788455 74.201997 170.448176 121.455726 92.856304 669.511012 412.349262 138.638188 184.146384 320.744398 105.941036 352.978421 384.271601 197.434751 350.364181 774.276617 409.17317
2625 1286.72972 758.573417 137.195487 199.179688 143.907127 49.744045 87.394537 183.671339 131.978308 88.692485 735.518108 471.137524 86.737817 83.66905 331.972257 59.380309 415.215595 445.82437 95.736678 176.076075 830.613205 446.470722
2644 764.063708 415.48965 178.022156 205.840818 148.450802 44.064562 95.495167 222.844204 93.883154 124.595696 755.06216 686.389069 71.297123 70.152155 481.14013 50.351812 570.819148 616.775993 89.636308 124.129388 815.014653 621.900002
2782 1002.07253 575.459008 156.733983 213.420597 154.136086 40.280547 91.502313 192.15345 138.04067 127.199923 741.893678 568.00569 85.198087 82.307844 414.967075 57.577577 511.546936 527.080905 84.199159 144.30243 788.452815 548.886566
2845 1326.54766 812.644505 140.499658 216.680216 158.986978 58.322222 81.213238 173.551534 168.131877 95.915965 718.489513 475.136738 76.118995 68.889007 324.046941 52.970093 395.187343 414.099933 74.160999 146.702956 843.696086 423.4254
2898 1162.50709 733.785684 132.058436 211.035421 143.770645 49.1974 79.136686 165.091128 158.726854 98.956545 666.392869 481.873833 105.395094 123.780522 350.458476 64.021291 413.905543 420.430233 129.614072 288.10095 800.274231 466.904859
2929 1133.14207 672.003585 152.137432 203.242314 153.583499 47.359163 73.211105 189.18341 147.462442 111.550663 703.674574 507.690922 92.901122 94.58388 358.385099 62.750487 445.874175 476.672785 111.961355 203.694024 815.792926 488.560817
2973 840.091429 453.779792 175.915265 231.745316 156.142826 40.31171 82.737268 219.65904 97.943119 125.949469 758.645324 617.537439 91.218347 86.857388 454.460362 59.010678 508.782988 553.041112 81.108816 182.512681 841.69928 586.268213
3013 971.069033 579.160504 134.638627 199.66596 151.988383 39.716591 82.911758 187.40851 123.530455 127.227354 703.130304 572.51448 97.633911 116.188398 422.990485 62.364359 504.624291 552.702843 107.140537 210.741863 739.870998 558.198217
3014 809.883173 791.628727 92.20154 131.948753 102.969822 33.832039 62.994934 114.207535 84.129703 79.053828 440.720982 333.727271 264.555225 499.537052 249.786496 243.851277 297.412356 322.107718 488.699498 1002.50695 483.261413 316.401561
3349 1159.4939 753.475703 131.419521 193.099231 130.740386 46.577742 90.467558 193.324072 117.124385 82.428388 753.174588 406.149877 179.071379 186.478519 300.341006 134.325589 338.349063 346.134034 200.727412 316.533484 798.982274 386.999756
3354 443.71968 257.267993 160.031214 159.572829 107.41502 27.077206 61.375309 161.922855 65.102807 186.698827 534.474575 760.271626 100.400372 139.054094 612.177268 74.545333 823.560512 851.502375 128.056531 269.604816 573.158178 748.428436
3438 786.473784 450.173232 134.337219 162.530806 111.550658 25.334055 67.648045 150.413974 93.784338 179.286846 541.731661 686.190306 75.87791 68.21386 590.88594 52.196003 763.095881 786.695006 74.176431 119.992336 608.966753 715.862809
3489 807.007687 471.960356 168.000276 232.417493 154.863178 49.70872 98.583529 224.895653 106.047617 136.695975 780.523314 606.101304 85.416501 79.508046 461.147225 54.593395 550.572058 537.882868 81.651501 138.797711 840.939982 578.103467
3494 1002.59458 584.545442 119.730256 176.485572 123.635733 42.372767 76.66663 173.354423 118.667257 107.530993 627.603862 485.510821 152.409171 252.014253 343.211846 129.293419 432.047366 455.522537 236.314924 442.160065 684.282546 479.463392
3499 830.209897 445.873629 173.100127 225.468769 130.565494 39.56888 82.703343 198.375066 109.212027 127.553743 717.514933 629.428801 90.212002 95.203291 442.393791 57.710251 563.738847 590.774419 98.666145 174.953634 818.861122 603.329648
3509 875.650261 523.566139 158.382993 211.725406 135.318079 44.340001 86.909442 205.112845 114.734055 134.770109 737.682539 576.749549 100.247872 97.037543 433.676235 65.098319 510.347595 527.275744 108.543391 204.690916 844.58118 548.977643
3544 405.326353 478.618978 54.421724 70.774259 47.020077 18.158107 35.403126 59.181423 50.052971 50.099066 262.535039 192.018619 467.924835 842.485795 145.13501 442.885677 186.279363 182.223964 973.849548 1831.8024 260.408831 188.812699
3570 1398.49871 833.178777 127.670777 197.579354 150.288763 61.202262 72.432674 187.585333 140.618182 97.282789 717.350286 459.660623 92.645993 80.215093 311.251497 60.134641 382.152569 382.602857 89.857961 194.834898 807.926284 400.447538
3641 543.839062 517.474096 77.515376 92.251303 56.113284 25.779088 39.78018 92.842573 59.390086 57.461519 345.090719 290.690409 398.371806 710.253777 190.13581 348.664466 259.03572 237.318787 771.516309 1520.60945 355.375971 255.908079
3913 300.564548 268.519608 107.993318 99.494365 54.583505 16.814451 36.827563 107.231988 32.275509 156.742643 313.234526 526.631783 289.330901 542.869853 496.13993 283.811943 567.867258 617.45678 539.030697 971.920434 322.131444 593.944816
3952 364.234842 268.238955 114.854405 113.57225 70.22866 17.603945 41.219588 112.273589 46.645147 172.368232 365.571555 615.187057 214.477562 358.938878 534.282871 180.935451 746.53659 782.643221 379.592045 689.17874 403.937767 652.896516
4104 955.725469 525.17674 161.493832 222.598981 142.393085 46.092388 90.777847 196.833188 104.452148 129.061781 720.474335 623.889276 82.43273 64.461252 432.088774 48.743139 550.968592 572.20887 63.033609 110.400776 825.278948 576.832101
4126 1539.4348 856.578349 131.047368 206.154755 147.361615 49.868377 82.956554 175.210459 154.144737 89.809554 728.713796 430.824864 73.116488 54.913669 305.514837 44.337725 374.169977 361.851959 57.52581 123.812401 848.808063 409.2617
4160 792.612973 459.289334 175.960257 218.544686 146.876103 51.998345 92.034993 188.350623 115.404168 146.122095 751.735649 654.477882 82.293961 84.709802 453.131744 55.431231 541.247725 594.1174 82.071073 141.97437 805.916427 611.117028
4185 741.193525 352.097336 182.090061 253.42985 147.084605 44.642967 98.103153 234.306851 113.526101 129.69814 773.963661 684.743825 67.178479 59.955877 481.121149 47.690669 572.611039 598.303594 61.281073 119.819161 862.191948 620.384786
4206 1161.34435 616.366268 150.38102 203.852127 146.555667 43.698236 85.957837 203.190717 149.512883 104.020186 725.267559 561.992315 82.367916 67.099012 375.528126 58.782253 480.644386 492.740018 72.834267 147.889158 821.42544 493.968133
4255 1312.81799 775.229859 124.568501 194.628061 151.43436 54.174447 80.084248 185.528206 150.322887 91.85189 697.856022 461.960445 109.497761 106.531739 322.79304 70.444055 409.594096 416.42261 105.612688 189.369262 800.243442 434.452258
4344 1438.97587 804.724189 145.866868 205.737246 149.791017 67.067397 84.208107 181.783316 156.613997 85.892053 743.438495 432.891181 89.576336 65.850054 307.54875 60.461214 352.562752 380.342982 87.284632 181.660641 828.576363 394.564404
4397 770.979262 422.868995 168.588593 226.596502 151.107667 37.769757 92.176889 210.898837 109.991881 132.411546 763.953964 681.407374 71.833904 60.141002 469.94404 45.762856 559.171589 604.62088 67.214296 103.777578 828.636224 665.564219
4466 802.006544 546.46606 114.165555 156.494809 113.521678 50.22659 65.883889 161.67951 75.435678 83.763196 588.788382 431.546573 277.065096 369.869358 292.338736 212.420069 383.101257 410.133539 401.695661 677.968974 613.222566 417.624156
FG1 1283.43342 810.498647 120.912813 189.266858 146.294466 57.001454 84.157271 190.34667 163.52323 100.56322 721.653537 469.303718 95.356922 84.345834 329.170156 67.973531 405.646484 399.056145 96.505955 170.551644 832.175795 427.680094
FG89 976.744886 551.561418 158.661903 223.955902 139.55467 39.061752 92.341143 201.862437 123.018385 133.773777 758.485219 609.503623 77.477283 65.937715 427.387437 46.582615 502.348004 521.440992 69.33133 108.147938 867.648112 550.591325
FG112 1262.50121 722.231482 139.813882 196.940337 160.046025 57.656242 87.983623 176.783535 145.9075 112.131288 735.72033 466.594476 84.909439 70.52325 328.733454 49.596736 456.140587 467.376546 90.026737 168.941036 781.48383 483.376321
FG134 1263.64369 786.123845 131.131403 191.248741 136.177722 48.693911 90.363086 202.148708 140.987874 91.497356 702.045502 426.194029 144.606894 121.957464 318.771108 103.221854 372.938554 397.567087 146.891198 243.857762 780.474511 404.875557
FG151 869.087004 462.472496 174.804962 215.443456 159.440827 36.435699 92.641965 219.509445 122.307063 136.935925 775.024479 600.676167 76.751987 77.394211 441.983503 55.528211 536.647467 534.043789 77.403495 116.783423 886.930024 577.172259
S26 1086.91957 659.652958 151.552464 205.825254 150.434082 61.720876 83.41073 192.429591 137.511006 110.12215 701.932388 526.05024 89.171912 81.179059 384.78565 56.389849 452.072555 504.84767 103.530734 186.376272 801.970853 517.532007
S49 726.683387 590.544395 80.9954 116.266966 76.444325 21.315403 54.689019 124.235244 71.534768 58.670105 508.67606 260.25343 377.209202 582.605895 190.565969 328.770032 236.042719 244.647781 631.800826 1160.17087 552.584202 250.711861
S206 1310.758 804.360194 143.380512 198.25053 146.098095 61.001176 98.466728 183.655352 152.646069 99.424681 698.686851 475.446459 91.085849 79.1256 325.093091 64.687807 383.647515 419.614 86.17037 173.689992 826.633634 423.495348
S239 791.946685 428.700447 171.322468 194.809386 152.848083 31.698802 80.935891 217.229887 92.975195 133.055318 713.865707 622.350714 98.268942 131.826912 451.470922 74.266163 537.307488 553.476468 121.317101 241.077798 801.74204 602.92545
S241 1056.14203 597.089633 143.475766 204.402788 134.245811 44.312261 87.55417 181.24047 111.717081 122.445553 683.672238 525.207903 116.423048 117.691828 389.368416 82.308661 461.468494 498.552194 147.394173 288.701692 749.149486 502.854171
S274 1076.0022 667.702985 154.554493 215.227991 168.55447 56.244914 93.59458 199.574805 132.664702 109.238113 757.237462 503.012011 80.819939 80.175333 377.471167 62.258478 448.995466 450.723861 97.978771 165.371995 863.472266 484.541872
S278 1008.90205 546.600696 164.391658 218.877541 150.483267 40.357657 85.31677 195.524492 125.328796 127.84239 705.49935 601.256941 74.474277 53.330213 433.948564 42.290333 564.587053 579.450697 64.123524 110.563134 776.122851 576.145603
S279 1114.87838 625.126128 149.464205 212.152715 136.19263 44.673767 94.657448 185.269593 132.378657 108.135115 693.640593 579.345764 83.138518 76.029652 368.42 55.068638 482.66941 540.08199 85.177872 157.625111 803.017775 518.273907
S282 1239.59603 791.77528 127.622248 188.958046 126.110428 41.760454 82.638954 189.475239 118.416919 84.011467 754.080957 394.817481 188.65519 156.662859 303.035448 120.338065 360.290232 357.511106 195.72114 255.056962 795.385311 373.498041
S287 1178.69233 699.285531 132.510873 216.784858 154.405 46.903148 100.747477 184.535366 140.710513 105.946227 716.943229 504.617322 89.626983 94.327805 352.939424 53.142513 434.784215 471.202937 96.861994 176.651952 817.697634 476.100527
S377 827.412883 759.938574 108.179579 133.006181 116.59764 29.694468 53.852978 121.476686 90.784681 82.545352 528.011931 378.334269 234.883515 412.371536 259.893843 210.304379 320.134757 339.036992 402.545439 915.176303 577.842852 343.393022
S393 733.13408 353.55932 199.765041 242.371483 159.848288 35.370603 92.654638 235.449927 107.139191 150.498536 807.261984 673.428415 64.724827 54.842344 463.275328 42.063857 570.100354 584.779903 57.206725 73.269826 897.15457 647.518631
S404 719.613791 588.866954 114.376074 165.229762 111.714431 38.857356 60.520465 147.365404 95.001723 82.184799 535.552908 369.50507 272.415462 440.29076 278.845605 236.561901 333.746947 341.43382 444.075184 929.933027 590.953402 348.373022
S420 883.458983 799.182483 101.841881 156.878994 108.136721 33.028525 81.094926 155.207014 85.396255 73.834302 621.417911 338.589202 285.716991 339.12227 245.781487 223.240484 305.123333 333.243268 403.76121 679.066063 651.117996 341.177565
S444 1058.81575 590.522888 165.412409 226.024414 142.565857 44.207734 80.827744 203.305206 150.470411 115.305841 773.200566 547.471608 72.637038 55.933335 413.700239 45.287126 500.425467 509.289388 58.379101 122.574615 842.554969 526.506159
S490 300.310278 393.57026 43.298762 54.415742 35.761685 10.568214 21.056449 50.800724 25.036539 39.121142 193.790166 155.910814 503.182645 1039.14498 135.533721 469.644198 168.360795 154.570002 1087.88179 2008.92101 192.040148 162.497789
GS000013705-ASM 471.119591 209.667347 472.954805 273.620921 124.586477 31.726224 165.361332 673.21848 71.524646 134.265041 1111.37468 525.721068 52.433293 37.620524 469.743668 31.480811 418.871778 418.187131 39.217166 47.520463 1002.11648 463.085942
GS000013706-ASM 470.577111 186.175177 483.097925 257.234203 115.396466 29.931762 161.559892 745.689293 70.271581 136.461726 1088.61051 536.226404 48.519689 31.31422 467.541832 27.51706 413.234216 401.133568 36.442822 40.853444 998.848721 498.780232
GS000013752-ASM 381.074879 209.66352 964.950831 269.011059 117.102921 31.948492 85.971088 297.189615 63.706743 218.263962 606.275472 624.903023 64.173297 47.715093 801.018343 48.292607 576.72298 595.117177 56.714631 59.687245 579.388396 546.526483
GS000013757-ASM 361.046293 200.172013 1087.73668 242.633843 96.453238 28.344355 78.158687 274.130846 58.309431 229.264548 581.940565 603.479801 67.441143 50.801727 844.273242 44.116536 567.700344 578.218931 54.567054 60.23464 554.072281 582.321664
GS000013758-ASM 475.163483 208.093604 454.026407 241.055323 124.138042 32.316463 91.827759 295.705461 77.073706 170.596836 836.684857 736.506324 48.417107 34.784586 578.816707 28.625919 588.548953 600.624001 37.217889 46.253481 788.737258 750.203689
GS000014415-ASM 381.990005 210.111071 1012.52143 267.472732 101.603118 31.092541 83.242653 299.337418 58.849065 211.45808 611.147182 604.189279 67.860589 51.10866 777.612838 44.422789 574.756641 557.249337 55.644138 67.296858 605.509834 570.941602
GS000014417-ASM 472.0538 210.152428 472.902721 241.102085 130.608046 31.581435 98.25087 318.124577 72.641265 150.317988 841.130997 785.046317 45.954425 30.306173 567.20647 27.74468 571.612394 601.938691 33.588364 42.34901 787.378626 713.426497
GS000016176-ASM 421.610852 235.191966 716.054297 247.62104 102.399493 22.464184 83.93133 275.065547 58.807506 223.074236 637.244229 673.364791 68.703062 47.829662 817.677895 41.448344 608.474097 601.038568 53.182102 64.595031 626.259206 619.38042
GS000016177-ASM 375.820139 212.890853 1082.21986 262.076268 89.394002 30.628889 76.561674 259.096072 56.101195 219.409417 576.389081 612.555191 67.350774 47.431412 832.239337 45.298338 585.826067 599.745404 51.976779 62.684857 547.710743 552.011505
GS000016187-ASM 379.026636 206.102167 994.594477 258.436623 91.200566 22.109501 73.170216 253.179922 63.186203 236.630026 575.486909 620.459875 70.136062 50.334114 857.467656 45.405406 593.315805 591.822007 55.838129 62.005626 574.039063 571.470875
